timestamp,msg_name,payload,ack,msg_type,uniq_id
13:35:48.280503,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57382,5,65,0000
13:35:48.282462,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60683,5,65,0000
13:35:48.284457,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:48.285454,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:48.295429,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:48.298420,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:48.519265,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:48.534874,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:48.535871,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57382,5,65,0000
13:35:48.536870,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60682,5,65,0000
13:35:48.537865,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:48.538865,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:48.539859,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:48.540856,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:48.770470,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:48.770470,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:48.770470,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:48.770470,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60681,5,65,0000
13:35:48.791073,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:48.792129,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:48.793135,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:48.793180,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:49.030702,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:49.032668,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:49.035654,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:49.037653,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60681,5,65,0000
13:35:49.046625,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:49.048619,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:49.049618,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:49.051614,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:49.272202,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:49.274204,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:49.288159,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:49.295144,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60680,5,65,0000
13:35:49.301124,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:49.307109,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:49.310099,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:49.312093,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:49.526179,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:49.527176,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:49.529173,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:49.530167,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60679,5,65,0000
13:35:49.531168,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:49.543134,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:49.544167,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:49.545126,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:49.783728,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:49.785710,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:49.786707,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57383,5,65,0000
13:35:49.787705,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60680,5,65,0000
13:35:49.788702,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:49.789701,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:49.790697,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:49.791695,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:50.022902,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:50.023900,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:50.024897,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57382,5,65,0000
13:35:50.038860,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60680,5,65,0000
13:35:50.039857,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:50.054817,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:50.055816,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:50.056816,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:50.278606,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:50.279604,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:50.280599,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57382,5,65,0000
13:35:50.282598,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60679,5,65,0000
13:35:50.283592,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:50.284627,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:50.288740,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:50.288740,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:50.519119,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:50.536067,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:50.539102,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57381,5,65,0000
13:35:50.541054,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60679,5,65,0000
13:35:50.542084,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:50.543081,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:50.544079,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:50.554027,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:50.569008,MSG_PRESSURE_INIT,124306,1,32,0000
13:35:50.571001,MSG_PRESSURE_START,124315,0,32,0000
13:35:50.774170,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:50.775172,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:50.790156,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57384,5,65,0000
13:35:50.791158,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60706,5,65,0000
13:35:50.792156,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:50.793157,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:50.794151,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:50.795154,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:51.030930,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:51.032955,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:51.033924,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57385,5,65,0000
13:35:51.035952,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60707,5,65,0000
13:35:51.046744,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:51.047492,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:51.049452,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:51.050451,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:51.287604,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:51.288601,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57384,5,65,0000
13:35:51.289607,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60707,5,65,0000
13:35:51.290593,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:51.291592,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:51.292590,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:51.293588,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:51.526160,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
